sample_id,parameter,parameter_raw,value,unit,uncertainty,below_limit,loq,analysis_type,source_file
p18-HL-96780-96805,Cr_VI,Krom (VI),0.23,mg/kg,,True,0.23,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Xylen,m/p/o-Xylen,0.1,mg/kg,,True,100.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Alifater C6-C8,Alifater >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Alifater C8-C10,Alifater >C8-C10,3.0,mg/kg,,True,3.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Alifater C12-C16,Alifater >C12-C16,7.6,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Alifater C16-C35,Alifater >C16-C35,48.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Alifater C12-C35,Alifater >C12-C35,56.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Aromatics C8-C10,Aromater >C8-C10,4.0,mg/kg,,True,4.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Aromatics C10-C16,Aromater >C10-C16,0.9,mg/kg,,True,0.9,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Aromatics C16-C35,Aromater >C16-C35,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Benzo(a)antracen/Methylchrysener,Methylchrysener/benzo(a)anthracener,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Methylpyren/Fluoranthen,Methylpyrene/fluoranthense,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Benzo(a)antracen,Benzo[a]antracen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Krysen,Krysen/Trifenylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,BaP,Benzo[a]pyren,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,"Indeno(1,2,3-cd)pyren","Indeno[1,2,3-cd]pyren",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,"Dibenzo(a,h)antracen","Dibenzo[a,h]antracen",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,Benzo(ghi)perylen,Benzo[ghi]perylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,PAH16,Sum PAH(16) EPA,0.079,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,PAH16-EPA3,Sum PAH(16) EPA3,0.079,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,PCB28,PCB 28,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,PCB52,PCB 52,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,PCB101,PCB 101,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,PCB118,PCB 118,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,PCB138,PCB 138,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,PCB153,PCB 153,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96780-96805,PCB180,PCB 180,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,DryMatter,Tørrstoff,91.5,%,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,As,Arsen (As),0.99,mg/kg,,True,0.99,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Pb,Bly (Pb),6.7,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Cd,Kadmium (Cd),0.2,mg/kg,,True,0.2,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Cu,Kobber (Cu),45.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Cr,Krom (Cr),35.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Hg,Kvikksølv (Hg),0.0099,mg/kg,,True,0.0099,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Ni,Nikkel (Ni),25.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Zn,Sink (Zn),57.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Cr_VI,Krom (VI),0.36,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Xylen,m/p/o-Xylen,0.1,mg/kg,,True,100.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Alifater C6-C8,Alifater >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Alifater C8-C10,Alifater >C8-C10,3.0,mg/kg,,True,3.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Alifater C12-C16,Alifater >C12-C16,5.3,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Alifater C16-C35,Alifater >C16-C35,36.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Alifater C12-C35,Alifater >C12-C35,41.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Aromatics C8-C10,Aromater >C8-C10,4.0,mg/kg,,True,4.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Aromatics C10-C16,Aromater >C10-C16,0.9,mg/kg,,True,0.9,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Aromatics C16-C35,Aromater >C16-C35,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Benzo(a)antracen/Methylchrysener,Methylchrysener/benzo(a)anthracener,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Methylpyren/Fluoranthen,Methylpyrene/fluoranthense,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Benzo(a)antracen,Benzo[a]antracen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Krysen,Krysen/Trifenylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,BaP,Benzo[a]pyren,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,"Indeno(1,2,3-cd)pyren","Indeno[1,2,3-cd]pyren",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,"Dibenzo(a,h)antracen","Dibenzo[a,h]antracen",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,Benzo(ghi)perylen,Benzo[ghi]perylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,PCB28,PCB 28,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,PCB52,PCB 52,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,PCB101,PCB 101,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,PCB118,PCB 118,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,PCB138,PCB 138,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,PCB153,PCB 153,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96805-96830,PCB180,PCB 180,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,DryMatter,Tørrstoff,93.6,%,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,As,Arsen (As),0.97,mg/kg,,True,0.97,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Pb,Bly (Pb),5.2,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Cd,Kadmium (Cd),0.2,mg/kg,,True,0.2,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Cu,Kobber (Cu),41.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Cr,Krom (Cr),15.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Hg,Kvikksølv (Hg),0.0097,mg/kg,,True,0.0097,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Ni,Nikkel (Ni),16.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Zn,Sink (Zn),41.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Cr_VI,Krom (VI),0.22,mg/kg,,True,0.22,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Xylen,m/p/o-Xylen,0.1,mg/kg,,True,100.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Alifater C6-C8,Alifater >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Alifater C8-C10,Alifater >C8-C10,3.0,mg/kg,,True,3.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Alifater C16-C35,Alifater >C16-C35,42.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Alifater C12-C35,Alifater >C12-C35,42.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Aromatics C8-C10,Aromater >C8-C10,4.0,mg/kg,,True,4.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Aromatics C10-C16,Aromater >C10-C16,0.9,mg/kg,,True,0.9,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Aromatics C16-C35,Aromater >C16-C35,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Benzo(a)antracen/Methylchrysener,Methylchrysener/benzo(a)anthracener,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Methylpyren/Fluoranthen,Methylpyrene/fluoranthense,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Benzo(a)antracen,Benzo[a]antracen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Krysen,Krysen/Trifenylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,BaP,Benzo[a]pyren,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,"Indeno(1,2,3-cd)pyren","Indeno[1,2,3-cd]pyren",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,"Dibenzo(a,h)antracen","Dibenzo[a,h]antracen",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,Benzo(ghi)perylen,Benzo[ghi]perylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,PCB28,PCB 28,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,PCB52,PCB 52,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,PCB101,PCB 101,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,PCB118,PCB 118,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,PCB138,PCB 138,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,PCB153,PCB 153,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96830-96855,PCB180,PCB 180,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,DryMatter,Tørrstoff,92.6,%,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,As,Arsen (As),0.97,mg/kg,,True,0.97,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Pb,Bly (Pb),4.6,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Cd,Kadmium (Cd),0.2,mg/kg,,True,0.2,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Cu,Kobber (Cu),24.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Cr,Krom (Cr),51.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Hg,Kvikksølv (Hg),0.0098,mg/kg,,True,0.0098,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Ni,Nikkel (Ni),22.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Zn,Sink (Zn),57.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Cr_VI,Krom (VI),0.22,mg/kg,,True,0.22,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Xylen,m/p/o-Xylen,0.1,mg/kg,,True,100.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Alifater C6-C8,Alifater >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Alifater C8-C10,Alifater >C8-C10,3.0,mg/kg,,True,3.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Alifater C16-C35,Alifater >C16-C35,52.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Alifater C12-C35,Alifater >C12-C35,52.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Aromatics C8-C10,Aromater >C8-C10,4.0,mg/kg,,True,4.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Aromatics C10-C16,Aromater >C10-C16,0.9,mg/kg,,True,0.9,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Aromatics C16-C35,Aromater >C16-C35,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Benzo(a)antracen/Methylchrysener,Methylchrysener/benzo(a)anthracener,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Methylpyren/Fluoranthen,Methylpyrene/fluoranthense,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Benzo(a)antracen,Benzo[a]antracen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Krysen,Krysen/Trifenylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,BaP,Benzo[a]pyren,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,"Indeno(1,2,3-cd)pyren","Indeno[1,2,3-cd]pyren",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,"Dibenzo(a,h)antracen","Dibenzo[a,h]antracen",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,Benzo(ghi)perylen,Benzo[ghi]perylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,PAH16,Sum PAH(16) EPA,0.045,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,PAH16-EPA3,Sum PAH(16) EPA3,0.045,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,PCB28,PCB 28,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,PCB52,PCB 52,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,PCB101,PCB 101,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,PCB118,PCB 118,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,PCB138,PCB 138,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,PCB153,PCB 153,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-HL-96855-96880,PCB180,PCB 180,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,DryMatter,Tørrstoff,89.4,%,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,As,Arsen (As),1.1,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Pb,Bly (Pb),5.1,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Cd,Kadmium (Cd),0.21,mg/kg,,True,0.21,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Cu,Kobber (Cu),30.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Cr,Krom (Cr),19.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Hg,Kvikksølv (Hg),0.011,mg/kg,,True,0.011,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Ni,Nikkel (Ni),11.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Zn,Sink (Zn),47.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Cr_VI,Krom (VI),0.59,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Xylen,m/p/o-Xylen,0.1,mg/kg,,True,100.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Alifater C6-C8,Alifater >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Alifater C8-C10,Alifater >C8-C10,3.0,mg/kg,,True,3.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Alifater C10-C12,Alifater >C10-C12,5.8,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Alifater C12-C16,Alifater >C12-C16,16.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Alifater C16-C35,Alifater >C16-C35,110.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Alifater C12-C35,Alifater >C12-C35,130.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Aromatics C8-C10,Aromater >C8-C10,4.0,mg/kg,,True,4.0,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Aromatics C10-C16,Aromater >C10-C16,0.9,mg/kg,,True,0.9,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Aromatics C16-C35,Aromater >C16-C35,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Benzo(a)antracen/Methylchrysener,Methylchrysener/benzo(a)anthracener,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Methylpyren/Fluoranthen,Methylpyrene/fluoranthense,0.5,mg/kg,,True,0.5,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Benzo(a)antracen,Benzo[a]antracen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Krysen,Krysen/Trifenylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,BaP,Benzo[a]pyren,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,"Indeno(1,2,3-cd)pyren","Indeno[1,2,3-cd]pyren",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,"Dibenzo(a,h)antracen","Dibenzo[a,h]antracen",0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,Benzo(ghi)perylen,Benzo[ghi]perylen,0.03,mg/kg,,True,0.03,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,PAH16,Sum PAH(16) EPA,0.033,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,PAH16-EPA3,Sum PAH(16) EPA3,0.033,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,PCB28,PCB 28,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,PCB52,PCB 52,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,PCB101,PCB 101,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,PCB118,PCB 118,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,PCB138,PCB 138,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,PCB153,PCB 153,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1180-1230,PCB180,PCB 180,0.0015,mg/kg,,True,0.0015,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1230-1280,DryMatter,Tørrstoff,91.8,%,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1230-1280,As,Arsen (As),0.99,mg/kg,,True,0.99,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1230-1280,Pb,Bly (Pb),3.1,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1230-1280,Cd,Kadmium (Cd),0.02,mg/kg,,True,0.02,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1230-1280,Cu,Kobber (Cu),26.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1230-1280,Cr,Krom (Cr),22.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1230-1280,Hg,Kvikksølv (Hg),0.0099,mg/kg,,True,0.0099,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1230-1280,Ni,Nikkel (Ni),9.9,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
p18-TVN-1230-1280,Zn,Sink (Zn),50.0,mg/kg,,False,,totalanalyse,18_hestnestunnelen\extracted\p18_results.csv
